crop,yield,year,state,county
CORN,"25,634,000",2020,ILLINOIS,FORD
CORN,"67,765,000",2023,ILLINOIS,IROQUOIS
CORN,"64,782,000",2022,ILLINOIS,IROQUOIS
CORN,"60,979,000",2021,ILLINOIS,IROQUOIS
CORN,"59,534,000",2020,ILLINOIS,IROQUOIS
CORN,"35,400,000",2023,ILLINOIS,KANKAKEE
CORN,"36,223,000",2022,ILLINOIS,KANKAKEE
CORN,"33,100,000",2021,ILLINOIS,KANKAKEE
CORN,"29,860,000",2020,ILLINOIS,KANKAKEE
CORN,"63,716,000",2023,ILLINOIS,LIVINGSTON
CORN,"61,792,000",2022,ILLINOIS,LIVINGSTON
CORN,"59,735,000",2021,ILLINOIS,LIVINGSTON
CORN,"52,527,000",2020,ILLINOIS,LIVINGSTON
CORN,"27,632,000",2023,ILLINOIS,PIATT
CORN,"26,676,000",2022,ILLINOIS,PIATT
CORN,"26,047,000",2021,ILLINOIS,PIATT
CORN,"25,356,000",2020,ILLINOIS,PIATT
CORN,"43,903,000",2023,ILLINOIS,VERMILION
CORN,"46,410,000",2022,ILLINOIS,VERMILION
CORN,"41,447,000",2021,ILLINOIS,VERMILION
CORN,"40,947,000",2020,ILLINOIS,VERMILION
CORN,"14,451,000",2023,ILLINOIS,BOND
CORN,"13,747,000",2022,ILLINOIS,BOND
CORN,"14,738,000",2021,ILLINOIS,BOND
CORN,"13,050,000",2020,ILLINOIS,BOND
CORN,"4,165,000",2023,ILLINOIS,CALHOUN
CORN,"2,713,000",2022,ILLINOIS,CALHOUN
CORN,"3,553,000",2021,ILLINOIS,CALHOUN
CORN,"3,249,000",2020,ILLINOIS,CALHOUN
CORN,"17,178,000",2023,ILLINOIS,CASS
CORN,"16,698,000",2022,ILLINOIS,CASS
CORN,"16,669,000",2021,ILLINOIS,CASS
CORN,"16,468,000",2020,ILLINOIS,CASS
CORN,"42,883,000",2023,ILLINOIS,CHRISTIAN
CORN,"41,145,000",2022,ILLINOIS,CHRISTIAN
CORN,"41,119,000",2021,ILLINOIS,CHRISTIAN
CORN,"36,939,000",2020,ILLINOIS,CHRISTIAN
CORN,"21,887,000",2023,ILLINOIS,GREENE
CORN,"20,989,000",2022,ILLINOIS,GREENE
CORN,"20,622,000",2021,ILLINOIS,GREENE
CORN,"20,882,000",2020,ILLINOIS,GREENE
CORN,"11,347,000",2023,ILLINOIS,JERSEY
CORN,"10,882,000",2022,ILLINOIS,JERSEY
CORN,"10,936,000",2020,ILLINOIS,JERSEY
CORN,"35,037,000",2023,ILLINOIS,MACOUPIN
CORN,"34,204,000",2022,ILLINOIS,MACOUPIN
CORN,"34,451,000",2021,ILLINOIS,MACOUPIN
CORN,"34,215,000",2020,ILLINOIS,MACOUPIN
CORN,"20,293,000",2023,ILLINOIS,MADISON
CORN,"20,000,000",2022,ILLINOIS,MADISON
CORN,"21,632,000",2021,ILLINOIS,MADISON
CORN,"19,392,000",2020,ILLINOIS,MADISON
CORN,"31,444,000",2023,ILLINOIS,MONTGOMERY
CORN,"32,947,000",2022,ILLINOIS,MONTGOMERY
CORN,"32,679,000",2021,ILLINOIS,MONTGOMERY
CORN,"30,433,000",2020,ILLINOIS,MONTGOMERY
CORN,"25,806,000",2023,ILLINOIS,MORGAN
CORN,"27,306,000",2022,ILLINOIS,MORGAN
CORN,"26,740,000",2020,ILLINOIS,MORGAN
CORN,"29,153,000",2023,ILLINOIS,PIKE
CORN,"28,768,000",2020,ILLINOIS,PIKE
CORN,"43,933,000",2023,ILLINOIS,SANGAMON
CORN,"43,693,000",2022,ILLINOIS,SANGAMON
CORN,"41,187,000",2021,ILLINOIS,SANGAMON
CORN,"44,624,000",2020,ILLINOIS,SANGAMON
CORN,"9,756,000",2023,ILLINOIS,SCOTT
CORN,"10,302,000",2022,ILLINOIS,SCOTT
CORN,"9,333,000",2021,ILLINOIS,SCOTT
CORN,"10,088,000",2020,ILLINOIS,SCOTT
CORN,"18,803,000",2023,ILLINOIS,CLARK
CORN,"18,411,000",2022,ILLINOIS,CLARK
CORN,"18,365,000",2021,ILLINOIS,CLARK
CORN,"18,720,000",2020,ILLINOIS,CLARK
CORN,"14,068,000",2023,ILLINOIS,CLAY
CORN,"14,137,000",2022,ILLINOIS,CLAY
CORN,"15,519,000",2021,ILLINOIS,CLAY
CORN,"12,151,000",2020,ILLINOIS,CLAY
CORN,"25,649,000",2023,ILLINOIS,COLES
CORN,"25,410,000",2021,ILLINOIS,COLES
CORN,"22,930,000",2020,ILLINOIS,COLES
CORN,"16,224,000",2023,ILLINOIS,CRAWFORD
CORN,"16,434,000",2022,ILLINOIS,CRAWFORD
CORN,"16,707,000",2021,ILLINOIS,CRAWFORD
CORN,"14,602,000",2020,ILLINOIS,CRAWFORD
CORN,"14,111,000",2023,ILLINOIS,CUMBERLAND
CORN,"13,388,000",2022,ILLINOIS,CUMBERLAND
CORN,"11,372,000",2020,ILLINOIS,CUMBERLAND
CORN,"23,572,000",2023,ILLINOIS,DOUGLAS
CORN,"22,365,000",2022,ILLINOIS,DOUGLAS
CORN,"22,198,000",2020,ILLINOIS,DOUGLAS
CORN,"33,318,000",2023,ILLINOIS,EDGAR
CORN,"32,230,000",2022,ILLINOIS,EDGAR
CORN,"33,035,000",2021,ILLINOIS,EDGAR
CORN,"29,583,000",2020,ILLINOIS,EDGAR
CORN,"15,903,000",2023,ILLINOIS,EFFINGHAM
CORN,"18,070,000",2022,ILLINOIS,EFFINGHAM
CORN,"18,152,000",2021,ILLINOIS,EFFINGHAM
CORN,"15,817,000",2020,ILLINOIS,EFFINGHAM
CORN,"21,095,000",2023,ILLINOIS,FAYETTE
CORN,"23,414,000",2021,ILLINOIS,FAYETTE
CORN,"20,622,000",2020,ILLINOIS,FAYETTE
CORN,"19,870,000",2023,ILLINOIS,JASPER
CORN,"18,711,000",2022,ILLINOIS,JASPER
CORN,"17,077,000",2020,ILLINOIS,JASPER
CORN,"14,458,000",2023,ILLINOIS,LAWRENCE
CORN,"12,775,000",2022,ILLINOIS,LAWRENCE
CORN,"14,294,000",2021,ILLINOIS,LAWRENCE
CORN,"12,184,000",2020,ILLINOIS,LAWRENCE
CORN,"13,413,000",2023,ILLINOIS,MARION
CORN,"14,903,000",2022,ILLINOIS,MARION
CORN,"15,846,000",2021,ILLINOIS,MARION
CORN,"14,270,000",2020,ILLINOIS,MARION
CORN,"18,500,000",2023,ILLINOIS,MOULTRIE
CORN,"17,682,000",2022,ILLINOIS,MOULTRIE
CORN,"17,966,000",2021,ILLINOIS,MOULTRIE
CORN,"17,189,000",2020,ILLINOIS,MOULTRIE
CORN,"14,091,000",2023,ILLINOIS,RICHLAND
CORN,"12,158,000",2020,ILLINOIS,RICHLAND
CORN,"32,557,000",2023,ILLINOIS,SHELBY
CORN,"36,529,000",2022,ILLINOIS,SHELBY
CORN,"33,779,000",2021,ILLINOIS,SHELBY
CORN,"33,274,000",2020,ILLINOIS,SHELBY
CORN,"767,000",2022,ILLINOIS,ALEXANDER
CORN,"1,192,000",2020,ILLINOIS,ALEXANDER
CORN,"14,893,000",2023,ILLINOIS,CLINTON
CORN,"18,766,000",2022,ILLINOIS,CLINTON
CORN,"19,194,000",2021,ILLINOIS,CLINTON
CORN,"16,911,000",2020,ILLINOIS,CLINTON
CORN,"5,683,000",2023,ILLINOIS,JACKSON
CORN,"5,247,000",2022,ILLINOIS,JACKSON
CORN,"5,871,000",2021,ILLINOIS,JACKSON
CORN,"5,609,000",2020,ILLINOIS,JACKSON
CORN,"1,456,000",2023,ILLINOIS,JOHNSON
CORN,"973,000",2022,ILLINOIS,JOHNSON
CORN,"1,118,000",2020,ILLINOIS,JOHNSON
CORN,"7,685,000",2023,ILLINOIS,MONROE
CORN,"7,781,000",2022,ILLINOIS,MONROE
CORN,"9,380,000",2021,ILLINOIS,MONROE
CORN,"7,660,000",2020,ILLINOIS,MONROE
CORN,"8,409,000",2023,ILLINOIS,PERRY
CORN,"6,777,000",2022,ILLINOIS,PERRY
CORN,"7,288,000",2020,ILLINOIS,PERRY
CORN,"2,587,000",2023,ILLINOIS,PULASKI
CORN,"2,426,000",2022,ILLINOIS,PULASKI
CORN,"3,090,000",2021,ILLINOIS,PULASKI
CORN,"2,631,000",2020,ILLINOIS,PULASKI
CORN,"10,316,000",2023,ILLINOIS,RANDOLPH
CORN,"9,970,000",2022,ILLINOIS,RANDOLPH
CORN,"12,052,000",2021,ILLINOIS,RANDOLPH
CORN,"10,362,000",2020,ILLINOIS,RANDOLPH
CORN,"16,234,000",2023,ILLINOIS,ST CLAIR
CORN,"16,362,000",2022,ILLINOIS,ST CLAIR
CORN,"18,129,000",2021,ILLINOIS,ST CLAIR
CORN,"15,180,000",2020,ILLINOIS,ST CLAIR
CORN,"1,750,000",2023,ILLINOIS,UNION
CORN,"1,833,000",2022,ILLINOIS,UNION
CORN,"1,883,000",2021,ILLINOIS,UNION
CORN,"1,793,000",2020,ILLINOIS,UNION
CORN,"18,092,000",2023,ILLINOIS,WASHINGTON
CORN,"18,776,000",2022,ILLINOIS,WASHINGTON
CORN,"20,492,000",2021,ILLINOIS,WASHINGTON
CORN,"17,582,000",2020,ILLINOIS,WASHINGTON
CORN,"3,508,000",2023,ILLINOIS,WILLIAMSON
CORN,"3,241,000",2022,ILLINOIS,WILLIAMSON
CORN,"2,876,000",2020,ILLINOIS,WILLIAMSON
CORN,"8,076,000",2023,ILLINOIS,EDWARDS
CORN,"7,234,000",2022,ILLINOIS,EDWARDS
CORN,"7,976,000",2021,ILLINOIS,EDWARDS
CORN,"7,331,000",2020,ILLINOIS,EDWARDS
CORN,"6,844,000",2023,ILLINOIS,FRANKLIN
CORN,"6,005,000",2022,ILLINOIS,FRANKLIN
CORN,"6,735,000",2021,ILLINOIS,FRANKLIN
CORN,"5,777,000",2020,ILLINOIS,FRANKLIN
CORN,"9,811,000",2022,ILLINOIS,GALLATIN
CORN,"11,387,000",2021,ILLINOIS,GALLATIN
CORN,"10,883,000",2020,ILLINOIS,GALLATIN
CORN,"11,094,000",2022,ILLINOIS,HAMILTON
CORN,"11,866,000",2020,ILLINOIS,HAMILTON
CORN,"190,000",2021,ILLINOIS,HARDIN
CORN,"8,517,000",2023,ILLINOIS,JEFFERSON
CORN,"7,649,000",2022,ILLINOIS,JEFFERSON
CORN,"8,822,000",2021,ILLINOIS,JEFFERSON
CORN,"7,635,000",2020,ILLINOIS,JEFFERSON
CORN,"4,285,000",2023,ILLINOIS,MASSAC
CORN,"4,031,000",2022,ILLINOIS,MASSAC
CORN,"3,593,000",2020,ILLINOIS,MASSAC
CORN,"1,224,000",2023,ILLINOIS,POPE
CORN,"1,205,000",2020,ILLINOIS,POPE
CORN,"8,685,000",2023,ILLINOIS,SALINE
CORN,"7,644,000",2022,ILLINOIS,SALINE
CORN,"9,321,000",2021,ILLINOIS,SALINE
CORN,"8,730,000",2020,ILLINOIS,SALINE
CORN,"9,113,000",2023,ILLINOIS,WABASH
CORN,"8,599,000",2022,ILLINOIS,WABASH
CORN,"9,019,000",2021,ILLINOIS,WABASH
CORN,"8,592,000",2020,ILLINOIS,WABASH
CORN,"23,156,000",2023,ILLINOIS,WAYNE
CORN,"21,641,000",2022,ILLINOIS,WAYNE
CORN,"21,604,000",2020,ILLINOIS,WAYNE
CORN,"16,091,000",2023,ILLINOIS,WHITE
CORN,"15,596,000",2022,ILLINOIS,WHITE
CORN,"18,064,000",2021,ILLINOIS,WHITE
CORN,"16,360,000",2020,ILLINOIS,WHITE
CORN,"141,941,000",2023,ILLINOIS,OTHER COUNTIES
CORN,"108,156,000",2022,ILLINOIS,OTHER COUNTIES
CORN,"388,269,000",2021,ILLINOIS,OTHER COUNTIES
CORN,"1,003,000",2020,ILLINOIS,OTHER COUNTIES
CORN,223.5,2023,ILLINOIS,BUREAU
CORN,225.1,2022,ILLINOIS,BUREAU
CORN,203.5,2021,ILLINOIS,BUREAU
CORN,199.4,2020,ILLINOIS,BUREAU
CORN,229.5,2023,ILLINOIS,CARROLL
CORN,228.2,2022,ILLINOIS,CARROLL
CORN,205,2021,ILLINOIS,CARROLL
CORN,199.7,2020,ILLINOIS,CARROLL
CORN,223.5,2023,ILLINOIS,HENRY
CORN,231.9,2022,ILLINOIS,HENRY
CORN,202.5,2021,ILLINOIS,HENRY
CORN,207.9,2020,ILLINOIS,HENRY
CORN,211.2,2023,ILLINOIS,JO DAVIESS
CORN,210.8,2022,ILLINOIS,JO DAVIESS
CORN,199.9,2021,ILLINOIS,JO DAVIESS
CORN,193.3,2020,ILLINOIS,JO DAVIESS
CORN,207.7,2023,ILLINOIS,LEE
CORN,224.4,2022,ILLINOIS,LEE
CORN,198.4,2021,ILLINOIS,LEE
CORN,194,2020,ILLINOIS,LEE
CORN,226.6,2023,ILLINOIS,MERCER
CORN,226.6,2022,ILLINOIS,MERCER
CORN,191.1,2020,ILLINOIS,MERCER
CORN,216.8,2023,ILLINOIS,OGLE
CORN,234.7,2022,ILLINOIS,OGLE
CORN,196.2,2021,ILLINOIS,OGLE
CORN,190.8,2020,ILLINOIS,OGLE
CORN,213.7,2023,ILLINOIS,PUTNAM
CORN,216.2,2022,ILLINOIS,PUTNAM
CORN,200.3,2021,ILLINOIS,PUTNAM
CORN,195.3,2020,ILLINOIS,PUTNAM
CORN,218.9,2023,ILLINOIS,ROCK ISLAND
CORN,224.2,2022,ILLINOIS,ROCK ISLAND
CORN,206.3,2021,ILLINOIS,ROCK ISLAND
CORN,198.3,2020,ILLINOIS,ROCK ISLAND
CORN,217,2023,ILLINOIS,STEPHENSON
CORN,209.7,2022,ILLINOIS,STEPHENSON
CORN,202.9,2021,ILLINOIS,STEPHENSON
CORN,203.9,2020,ILLINOIS,STEPHENSON
CORN,201.3,2023,ILLINOIS,WHITESIDE
CORN,219.8,2022,ILLINOIS,WHITESIDE
CORN,202.6,2021,ILLINOIS,WHITESIDE
CORN,185.7,2020,ILLINOIS,WHITESIDE
CORN,190.4,2023,ILLINOIS,WINNEBAGO
CORN,206.5,2022,ILLINOIS,WINNEBAGO
CORN,195.8,2021,ILLINOIS,WINNEBAGO
CORN,192,2020,ILLINOIS,WINNEBAGO
CORN,212.7,2023,ILLINOIS,BOONE
CORN,209.2,2022,ILLINOIS,BOONE
CORN,200,2021,ILLINOIS,BOONE
CORN,192.2,2020,ILLINOIS,BOONE
CORN,170.3,2021,ILLINOIS,COOK
CORN,222.8,2023,ILLINOIS,DE KALB
CORN,224.1,2022,ILLINOIS,DE KALB
CORN,202.7,2021,ILLINOIS,DE KALB
CORN,190.2,2020,ILLINOIS,DE KALB
CORN,184.7,2022,ILLINOIS,DU PAGE
CORN,215.4,2022,ILLINOIS,GRUNDY
CORN,201.4,2021,ILLINOIS,GRUNDY
CORN,184,2020,ILLINOIS,GRUNDY
CORN,209.1,2023,ILLINOIS,KANE
CORN,215,2022,ILLINOIS,KANE
CORN,206.5,2021,ILLINOIS,KANE
CORN,175.9,2020,ILLINOIS,KANE
CORN,206.2,2023,ILLINOIS,KENDALL
CORN,221.3,2022,ILLINOIS,KENDALL
CORN,211.6,2021,ILLINOIS,KENDALL
CORN,182.1,2020,ILLINOIS,KENDALL
CORN,192.9,2023,ILLINOIS,LAKE
CORN,189.1,2022,ILLINOIS,LAKE
CORN,164.2,2021,ILLINOIS,LAKE
CORN,164.7,2020,ILLINOIS,LAKE
CORN,199.7,2023,ILLINOIS,LA SALLE
CORN,220,2022,ILLINOIS,LA SALLE
CORN,185.3,2020,ILLINOIS,LA SALLE
CORN,179.4,2020,ILLINOIS,MCHENRY
CORN,195.2,2023,ILLINOIS,WILL
CORN,207.8,2022,ILLINOIS,WILL
CORN,187.6,2021,ILLINOIS,WILL
CORN,174.2,2020,ILLINOIS,WILL
CORN,185.7,2023,ILLINOIS,ADAMS
CORN,200.8,2022,ILLINOIS,ADAMS
CORN,177.5,2020,ILLINOIS,ADAMS
CORN,192.4,2023,ILLINOIS,BROWN
CORN,201.5,2022,ILLINOIS,BROWN
CORN,179,2021,ILLINOIS,BROWN
CORN,181.3,2020,ILLINOIS,BROWN
CORN,201.2,2023,ILLINOIS,FULTON
CORN,212.5,2022,ILLINOIS,FULTON
CORN,193.1,2021,ILLINOIS,FULTON
CORN,183.9,2020,ILLINOIS,FULTON
CORN,204.2,2023,ILLINOIS,HANCOCK
CORN,214.2,2022,ILLINOIS,HANCOCK
CORN,200.9,2021,ILLINOIS,HANCOCK
CORN,203.5,2020,ILLINOIS,HANCOCK
CORN,229.7,2023,ILLINOIS,HENDERSON
CORN,220.2,2022,ILLINOIS,HENDERSON
CORN,199.4,2020,ILLINOIS,HENDERSON
CORN,219,2023,ILLINOIS,KNOX
CORN,229,2022,ILLINOIS,KNOX
CORN,198.1,2021,ILLINOIS,KNOX
CORN,203.9,2020,ILLINOIS,KNOX
CORN,224.2,2023,ILLINOIS,MCDONOUGH
CORN,217.5,2022,ILLINOIS,MCDONOUGH
CORN,198.1,2020,ILLINOIS,MCDONOUGH
CORN,188.8,2023,ILLINOIS,SCHUYLER
CORN,197.3,2022,ILLINOIS,SCHUYLER
CORN,181.9,2021,ILLINOIS,SCHUYLER
CORN,182.8,2020,ILLINOIS,SCHUYLER
CORN,211.4,2022,ILLINOIS,WARREN
CORN,210,2020,ILLINOIS,WARREN
CORN,232.9,2022,ILLINOIS,DE WITT
CORN,209.2,2021,ILLINOIS,DE WITT
CORN,200.5,2020,ILLINOIS,DE WITT
CORN,211.1,2023,ILLINOIS,LOGAN
CORN,229.1,2022,ILLINOIS,LOGAN
CORN,209.5,2021,ILLINOIS,LOGAN
CORN,209.6,2020,ILLINOIS,LOGAN
CORN,223.3,2023,ILLINOIS,MCLEAN
CORN,232.3,2022,ILLINOIS,MCLEAN
CORN,205.7,2021,ILLINOIS,MCLEAN
CORN,200.7,2020,ILLINOIS,MCLEAN
CORN,225.3,2023,ILLINOIS,MACON
CORN,232.5,2022,ILLINOIS,MACON
CORN,221.1,2021,ILLINOIS,MACON
CORN,209.2,2020,ILLINOIS,MACON
CORN,221.7,2022,ILLINOIS,MARSHALL
CORN,214.5,2021,ILLINOIS,MARSHALL
CORN,206,2020,ILLINOIS,MARSHALL
CORN,208.1,2023,ILLINOIS,MASON
CORN,219.9,2022,ILLINOIS,MASON
CORN,197.4,2021,ILLINOIS,MASON
CORN,194.6,2020,ILLINOIS,MASON
CORN,214.4,2023,ILLINOIS,MENARD
CORN,229.3,2022,ILLINOIS,MENARD
CORN,201,2021,ILLINOIS,MENARD
CORN,215.2,2020,ILLINOIS,MENARD
CORN,220,2023,ILLINOIS,PEORIA
CORN,224.5,2022,ILLINOIS,PEORIA
CORN,215,2021,ILLINOIS,PEORIA
CORN,213.6,2020,ILLINOIS,PEORIA
CORN,234.1,2023,ILLINOIS,STARK
CORN,240.6,2022,ILLINOIS,STARK
CORN,217.2,2021,ILLINOIS,STARK
CORN,211.3,2020,ILLINOIS,STARK
CORN,222,2023,ILLINOIS,TAZEWELL
CORN,229.9,2022,ILLINOIS,TAZEWELL
CORN,204.8,2021,ILLINOIS,TAZEWELL
CORN,195.9,2020,ILLINOIS,TAZEWELL
CORN,223.2,2023,ILLINOIS,WOODFORD
CORN,235.7,2022,ILLINOIS,WOODFORD
CORN,220.2,2021,ILLINOIS,WOODFORD
CORN,198.7,2020,ILLINOIS,WOODFORD
CORN,218.2,2023,ILLINOIS,CHAMPAIGN
CORN,219.1,2022,ILLINOIS,CHAMPAIGN
CORN,222.4,2021,ILLINOIS,CHAMPAIGN
CORN,192.7,2020,ILLINOIS,CHAMPAIGN
CORN,223.3,2023,ILLINOIS,FORD
CORN,222.5,2022,ILLINOIS,FORD
CORN,199,2021,ILLINOIS,FORD
CORN,191.3,2020,ILLINOIS,FORD
CORN,216.5,2023,ILLINOIS,IROQUOIS
CORN,212.4,2022,ILLINOIS,IROQUOIS
CORN,194.2,2021,ILLINOIS,IROQUOIS
CORN,190.2,2020,ILLINOIS,IROQUOIS
CORN,207.5,2023,ILLINOIS,KANKAKEE
CORN,209.5,2022,ILLINOIS,KANKAKEE
CORN,191,2021,ILLINOIS,KANKAKEE
CORN,172.2,2020,ILLINOIS,KANKAKEE
CORN,220.1,2023,ILLINOIS,LIVINGSTON
CORN,213.4,2022,ILLINOIS,LIVINGSTON
CORN,208.5,2021,ILLINOIS,LIVINGSTON
CORN,181.4,2020,ILLINOIS,LIVINGSTON
CORN,223.2,2023,ILLINOIS,PIATT
CORN,220.1,2022,ILLINOIS,PIATT
CORN,212.8,2021,ILLINOIS,PIATT
CORN,210.6,2020,ILLINOIS,PIATT
CORN,204.2,2023,ILLINOIS,VERMILION
CORN,218.4,2022,ILLINOIS,VERMILION
CORN,196.9,2021,ILLINOIS,VERMILION
CORN,190,2020,ILLINOIS,VERMILION
CORN,194.5,2023,ILLINOIS,BOND
CORN,197.8,2022,ILLINOIS,BOND
CORN,206.7,2021,ILLINOIS,BOND
CORN,185.6,2020,ILLINOIS,BOND
CORN,197.4,2023,ILLINOIS,CALHOUN
CORN,185.8,2022,ILLINOIS,CALHOUN
CORN,181.3,2021,ILLINOIS,CALHOUN
CORN,176.6,2020,ILLINOIS,CALHOUN
CORN,215.8,2023,ILLINOIS,CASS
CORN,214.9,2022,ILLINOIS,CASS
CORN,211,2021,ILLINOIS,CASS
CORN,204.8,2020,ILLINOIS,CASS
CORN,216.8,2023,ILLINOIS,CHRISTIAN
CORN,225.9,2022,ILLINOIS,CHRISTIAN
CORN,218.6,2021,ILLINOIS,CHRISTIAN
CORN,198.1,2020,ILLINOIS,CHRISTIAN
CORN,203.6,2023,ILLINOIS,GREENE
CORN,207.4,2022,ILLINOIS,GREENE
CORN,196.4,2021,ILLINOIS,GREENE
CORN,190.7,2020,ILLINOIS,GREENE
CORN,201.9,2023,ILLINOIS,JERSEY
CORN,206.1,2022,ILLINOIS,JERSEY
CORN,192.2,2020,ILLINOIS,JERSEY
CORN,199.3,2023,ILLINOIS,MACOUPIN
CORN,209.2,2022,ILLINOIS,MACOUPIN
CORN,197.2,2021,ILLINOIS,MACOUPIN
CORN,191.9,2020,ILLINOIS,MACOUPIN
CORN,189.3,2023,ILLINOIS,MADISON
CORN,200.8,2022,ILLINOIS,MADISON
CORN,207.8,2021,ILLINOIS,MADISON
CORN,185.9,2020,ILLINOIS,MADISON
CORN,202.6,2023,ILLINOIS,MONTGOMERY
CORN,213.8,2022,ILLINOIS,MONTGOMERY
CORN,212.2,2021,ILLINOIS,MONTGOMERY
CORN,190.8,2020,ILLINOIS,MONTGOMERY
CORN,200.2,2023,ILLINOIS,MORGAN
CORN,218.1,2022,ILLINOIS,MORGAN
CORN,202.9,2020,ILLINOIS,MORGAN
CORN,189.8,2023,ILLINOIS,PIKE
CORN,184.5,2020,ILLINOIS,PIKE
CORN,221.1,2023,ILLINOIS,SANGAMON
CORN,231.3,2022,ILLINOIS,SANGAMON
CORN,215.6,2021,ILLINOIS,SANGAMON
CORN,202.8,2020,ILLINOIS,SANGAMON
CORN,196.3,2023,ILLINOIS,SCOTT
CORN,207.7,2022,ILLINOIS,SCOTT
CORN,189.7,2021,ILLINOIS,SCOTT
CORN,188.2,2020,ILLINOIS,SCOTT
CORN,204.6,2023,ILLINOIS,CLARK
CORN,207.1,2022,ILLINOIS,CLARK
CORN,205.2,2021,ILLINOIS,CLARK
CORN,199.4,2020,ILLINOIS,CLARK
CORN,178.3,2023,ILLINOIS,CLAY
CORN,203.7,2022,ILLINOIS,CLAY
CORN,210,2021,ILLINOIS,CLAY
CORN,169.7,2020,ILLINOIS,CLAY
CORN,221.3,2023,ILLINOIS,COLES
CORN,220,2021,ILLINOIS,COLES
CORN,202.7,2020,ILLINOIS,COLES
CORN,194.3,2023,ILLINOIS,CRAWFORD
CORN,212.6,2022,ILLINOIS,CRAWFORD
CORN,203,2021,ILLINOIS,CRAWFORD
CORN,179.2,2020,ILLINOIS,CRAWFORD
CORN,206.6,2023,ILLINOIS,CUMBERLAND
CORN,222.4,2022,ILLINOIS,CUMBERLAND
CORN,185.8,2020,ILLINOIS,CUMBERLAND
CORN,211.6,2023,ILLINOIS,DOUGLAS
CORN,210,2022,ILLINOIS,DOUGLAS
CORN,205.7,2020,ILLINOIS,DOUGLAS
CORN,208.5,2023,ILLINOIS,EDGAR
CORN,211.9,2022,ILLINOIS,EDGAR
CORN,207.9,2021,ILLINOIS,EDGAR
CORN,188.9,2020,ILLINOIS,EDGAR
CORN,186,2023,ILLINOIS,EFFINGHAM
CORN,220.9,2022,ILLINOIS,EFFINGHAM
CORN,212.8,2021,ILLINOIS,EFFINGHAM
CORN,190.8,2020,ILLINOIS,EFFINGHAM
CORN,172.2,2023,ILLINOIS,FAYETTE
CORN,207.2,2021,ILLINOIS,FAYETTE
CORN,181.9,2020,ILLINOIS,FAYETTE
CORN,191.8,2023,ILLINOIS,JASPER
CORN,203.6,2022,ILLINOIS,JASPER
CORN,176.8,2020,ILLINOIS,JASPER
CORN,186.3,2023,ILLINOIS,LAWRENCE
CORN,192.1,2022,ILLINOIS,LAWRENCE
CORN,191.1,2021,ILLINOIS,LAWRENCE
CORN,170.4,2020,ILLINOIS,LAWRENCE
CORN,157.8,2023,ILLINOIS,MARION
CORN,194.3,2022,ILLINOIS,MARION
CORN,201.6,2021,ILLINOIS,MARION
CORN,184.1,2020,ILLINOIS,MARION
CORN,220.5,2023,ILLINOIS,MOULTRIE
CORN,210.5,2022,ILLINOIS,MOULTRIE
CORN,221.8,2021,ILLINOIS,MOULTRIE
CORN,202.9,2020,ILLINOIS,MOULTRIE
CORN,192.5,2023,ILLINOIS,RICHLAND
CORN,166.3,2020,ILLINOIS,RICHLAND
CORN,196.6,2023,ILLINOIS,SHELBY
CORN,214.5,2022,ILLINOIS,SHELBY
CORN,208,2021,ILLINOIS,SHELBY
CORN,193.9,2020,ILLINOIS,SHELBY
CORN,162.2,2022,ILLINOIS,ALEXANDER
CORN,181.7,2020,ILLINOIS,ALEXANDER
CORN,156.6,2023,ILLINOIS,CLINTON
CORN,196.5,2022,ILLINOIS,CLINTON
CORN,208.4,2021,ILLINOIS,CLINTON
CORN,176,2020,ILLINOIS,CLINTON
CORN,165.2,2023,ILLINOIS,JACKSON
CORN,174.9,2022,ILLINOIS,JACKSON
CORN,181.2,2021,ILLINOIS,JACKSON
CORN,176.4,2020,ILLINOIS,JACKSON
CORN,159.6,2023,ILLINOIS,JOHNSON
CORN,168,2022,ILLINOIS,JOHNSON
CORN,165.1,2020,ILLINOIS,JOHNSON
CORN,154,2023,ILLINOIS,MONROE
CORN,171,2022,ILLINOIS,MONROE
CORN,185,2021,ILLINOIS,MONROE
CORN,157,2020,ILLINOIS,MONROE
CORN,165.2,2023,ILLINOIS,PERRY
CORN,161.4,2022,ILLINOIS,PERRY
CORN,158.8,2020,ILLINOIS,PERRY
CORN,161.7,2023,ILLINOIS,PULASKI
CORN,175.8,2022,ILLINOIS,PULASKI
CORN,188.4,2021,ILLINOIS,PULASKI
CORN,175.4,2020,ILLINOIS,PULASKI
CORN,161.7,2023,ILLINOIS,RANDOLPH
CORN,171.6,2022,ILLINOIS,RANDOLPH
CORN,185.7,2021,ILLINOIS,RANDOLPH
CORN,167.1,2020,ILLINOIS,RANDOLPH
CORN,174,2023,ILLINOIS,ST CLAIR
CORN,185.3,2022,ILLINOIS,ST CLAIR
CORN,199,2021,ILLINOIS,ST CLAIR
CORN,162.4,2020,ILLINOIS,ST CLAIR
CORN,142.3,2023,ILLINOIS,UNION
CORN,166.6,2022,ILLINOIS,UNION
CORN,163.7,2021,ILLINOIS,UNION
CORN,154.6,2020,ILLINOIS,UNION
CORN,178.6,2023,ILLINOIS,WASHINGTON
CORN,184.8,2022,ILLINOIS,WASHINGTON
CORN,203.5,2021,ILLINOIS,WASHINGTON
